161,8.25,3.75,7.8,8.25,
162,8.5,8.5,8.5,8.5,
163,8.5,8.5,8.5,8.5,
164,8.5,8.5,8.5,8.5,
165,8.85,8.2,8.265,8.2,
166,9.9,7.3,8.34,9.9,
167,10.95,6.4,9.585,10.95,
168,11.65,5.8,11.065,11.65,
169,11.5,11.5,11.5,11.5,
170,12,11.75,11.975,12,
171,12,12,12,12,
172,12,11.5,11.775,11.75,
173,12,12,12,12,
174,12,12,12,12,
175,11.1,9.1,10.9,11.1,
176,12,9,11.7,12,
177,12,12,12,12,
178,12,7.2,11.445,12,
179,12,12,12,12,
180,12,11.75,11.975,12,
181,12,11.75,11.825,12,
182,12,11.5,11.65,12,
183,12,10.75,11.5,12,
184,11.75,10.25,11.45,11.75,
185,11.5,11.5,11.5,11.5,
186,11.25,10.25,11.15,11.25,
187,10.75,10.25,10.7,10.75,
188,10.75,10.75,10.75,10.75,
189,10.5,10.5,10.5,10.5,
190,11,7,10.475,10.75,
191,10.75,10.5,10.625,10.5,
192,10.25,10.25,10.25,10.25,
193,10.5,9.75,10.35,10.5,
194,9.75,9.75,9.75,9.75,
195,9.5,9.5,9.5,9.5,
196,9.75,9.5,9.525,9.5,
197,10.25,9.5,9.725,9.5,
198,11,9.75,10.5,11,
199,12,12,12,12,
200,12,12,12,12,
201,11.75,11.75,11.75,11.75,
202,11.75,11.75,11.75,11.75,
203,11.75,11.75,11.75,11.75,
204,12,12,12,12,
205,12,12,12,12,
206,12,12,12,12,
207,12,12,12,12,
208,12,12,12,12,
209,12,12,12,12,
210,12,12,12,12,
211,11.5,11.5,11.5,11.5,
212,10.5,10.5,10.5,10.5,
213,10,9.5,9.9,10,
214,9.5,9,9.45,9.5,
215,8.5,8,8.35,8.5,
216,9,8.5,8.85,9,
217,9.75,9.25,9.45,9.5,
218,11,10.5,10.6,10.5,
219,9.5,7.5,9.3,9.5,
220,9.75,9.75,9.75,9.75,
221,10,10,10,10,
222,11.35,9.6,9.775,9.6,
223,9.4,7.9,8.74,8.55,
224,9.4,7.15,8.375,7.65,
225,7.45,4.95,7.2,7.45,
226,7.45,7.45,7.45,7.45,
227,8.75,6,7.975,8.75,
228,10.05,10.05,10.05,10.05,
229,10.2,6.95,9.235,9.4,
230,11.35,3.05,9.47,9.7,
231,11.35,9.35,9.94,9.4,
232,12,10.7,11.15,10.7,
233,12,11.35,11.935,12,
234,12,12,12,12,
235,12,11.35,11.545,12,
236,12,6.15,11.025,11.35,
237,12,10.85,11.625,12,
238,12,12,12,12,
239,11.65,11.35,11.38,11.35,
240,10.6,9.4,9.88,9.4,
241,9.4,7.45,8.66,9.4,
242,8.5,8.5,8.5,8.5,
243,11.5,8.2,8.58,8.2,
244,11,7.75,9.07,9,
245,11,8.05,9.51,11,
246,9.45,3.65,8.585,9.2,
247,7.7,3.6,6.91,6.95,
248,7.45,5.8,6.28,6.05,
249,7.6,5.4,6.12,6.8,
250,9.5,2.95,7.855,9.5,
251,11.35,10.85,10.9,10.85,
252,9.4,5.6,7.695,6.75,
253,7.45,3.3,6.205,7.45,
254,5.5,5.5,5.5,5.5,
255,5.5,5.5,5.5,5.5,
256,5.5,5.5,5.5,5.5,
257,5.5,5.5,5.5,5.5,
258,8.25,6.15,6.36,6.15,
259,8.65,7.35,7.745,7.45,
260,8.35,6.8,7.11,6.8,
261,8.75,8.75,8.75,8.75,
262,8.75,8.75,8.75,8.75,
263,11.35,11.35,11.35,11.35,
264,10.7,4.35,10,10.7,
265,10.35,10.35,10.35,10.35,
266,12,9.05,9.345,9.05,
267,12,6.15,9.015,8.05,
268,12,7.1,9.55,12,
269,12,6.45,11.445,12,
270,12,12,12,12,
271,11.35,1,10.315,11.35,
272,11.65,3.85,10.31,11.65,
273,12,6.15,11.1,12,
274,11.65,5.8,11.065,11.65,
275,12,12,12,12,
276,12,12,12,12,
277,12,12,12,12,
278,12,12,12,12,
279,12,12,12,12,
280,12,11.5,11.95,12,
281,12,2.95,9.875,10.7,
282,12,7.45,11.09,12,
283,12,6.25,10.645,12,
284,12,8.75,11.35,12,
285,12,12,12,12,
286,12,12,12,12,
287,12,7.25,11.525,12,
288,12,7.25,11.525,12,
289,12,12,12,12,
290,12,12,12,12,
291,12,1.65,10.965,12,
292,12,12,12,12,
293,12,12,12,12,
294,12,7.65,11.565,12,
295,12,11.35,11.935,12,
296,11.5,10.85,11.435,11.5,
297,12,12,12,12,
298,12,12,12,12,
299,12,12,12,12,
300,12,12,12,12,
301,12,12,12,12,
302,12,11.35,11.87,12,
303,12,12,12,12,
304,12,12,12,12,
305,12,12,12,12,
306,11.5,10.85,10.98,10.85,
307,12,12,12,12,
308,12,12,12,12,
309,12,12,12,12,
310,12,12,12,12,
311,12,12,12,12,
312,12,12,12,12,
313,12,12,12,12,
314,12,12,12,12,
315,12,11.35,11.935,12,
316,12,12,12,12,
317,12,12,12,12,
318,12,10.85,11.485,11.5,
319,12,11,11.2,12,
320,12,10.5,10.95,10.5,
321,12,9,11.1,12,
322,12,8.5,11.65,12,
323,12,12,12,12,
324,12,7.5,11.55,12,
325,12,8,11.2,12,
326,11.5,7.5,11.1,11.5,
327,11.25,11.25,11.25,11.25,
328,11.5,11.5,11.5,11.5,
329,12,11.5,11.75,11.75,
330,11.75,7.75,11.06,11.75,
331,12,12,12,12,
332,12,7.5,11.55,12,
333,12,6.7,10.98,12,
334,12,7.5,11.55,12,
335,12,11.35,11.805,12,
336,12,6.15,11.3,12,
337,12,1,10.835,12,
338,12,11.35,11.935,12,
339,12,1,10.9,12,
340,12,11.35,11.415,11.35,
341,12,9.4,10.44,9.4,
342,12,8.65,10.195,12,
343,11.65,3.8,10.025,11.65,
344,12,12,12,12,
345,12,11.35,11.415,12,
346,11.35,5.5,10.31,10.7,
347,10.7,6.8,9.89,10.35,
348,12,10.05,10.635,12,
349,12,8.75,10.375,8.75,
350,11.35,6.3,10,10.7,
351,12,10.7,11.35,10.7,
352,12,11.35,11.74,12,
353,12,4.55,11.125,12,
354,12,12,12,12,
355,12,8.1,11.22,12,
356,12,8.1,11.61,12,
357,12,12,12,12,
358,12,11.35,11.935,12,
359,12,10.05,11.805,12,
360,12,12,12,12,
361,10.2,8.65,10.045,10.2,
362,12,12,12,12,
363,11.35,10.7,11.285,11.35,
364,12,12,12,12,
365,11.65,6.3,9.735,10,
366,12,10.05,10.635,10.05,
367,12,11.35,11.545,11.35,
368,12,11.35,11.675,11.35,
369,12,11.35,11.935,12,
370,12,11.35,11.935,12,
371,11.75,11.75,11.75,11.75,
372,12,12,12,12,
373,12,12,12,12,
374,12,10.7,11.87,12,
375,12,12,12,12,
376,12,11.35,11.675,11.35,
377,12,12,12,12,
378,12,12,12,12,
379,12,12,12,12,
380,10.85,9.5,10.715,10.85,
381,12,12,12,12,
382,10.85,9.5,10.715,10.85,
383,10.85,9.5,10.715,10.85,
384,12,12,12,12,
385,11.1,5.9,10.18,11.1,
386,9.7,4.5,8.205,9.7,
387,10.85,2.55,9.685,10.85,
388,11.35,7.5,10.965,11.35,
389,12,12,12,12,
390,12,12,12,12,
391,10.85,5.65,10.33,10.85,
392,12,12,12,12,
393,12,12,12,12,
394,11.35,3.85,10.6,11.35,
395,12,7.5,11.55,12,
396,12,12,12,12,
397,12,12,12,12,
398,12,12,12,12,
399,11.35,7.85,11,11.35,
400,12,12,12,12,
401,12,12,12,12,
402,12,6.15,11.415,12,
403,12,11.35,11.935,12,
404,12,12,12,12,
405,11.35,11.35,11.35,11.35,
406,11.35,11.35,11.35,11.35,
407,11.35,6.15,10.83,11.35,
408,12,7,11.5,12,
409,11.75,11.75,11.75,11.75,
410,11.75,8,11.375,11.75,
411,11.5,11.5,11.5,11.5,
412,11.75,8.2,11.395,11.75,
413,11.5,7.5,11.1,11.5,
414,11.5,11.5,11.5,11.5,
415,11.25,11.25,11.25,11.25,
416,11,11,11,11,
417,11,9.5,10.85,11,
418,11,2.75,9.915,10.35,
419,11.25,11.25,11.25,11.25,
420,11.75,11.75,11.75,11.75,
421,11.25,3.5,10.125,11.25,
422,12,12,12,12,
423,12,12,12,12,
424,11.35,0.5,9.115,11.35,
425,11.35,5.5,10.765,11.35,
426,12,12,12,12,
427,12,12,12,12,
428,12,12,12,12,
429,12,12,12,12,
430,12,12,12,12,
431,12,6.35,11.435,12,
432,12,12,12,12,
433,12,6.15,10.915,12,
434,12,7,10.5,12,
435,12,12,12,12,
436,11.75,11.75,11.75,11.75,
437,11.5,11.5,11.5,11.5,
438,11.75,11.75,11.75,11.75,
439,11.75,11.75,11.75,11.75,
440,11.5,11.5,11.5,11.5,
441,10.75,4.65,9.22,10.6,
442,11.75,5.45,10.42,11.75,
443,12,5,10.8,12,
444,12,5,11.275,12,
445,12,7,11.5,12,
446,12,12,12,12,
447,12,12,12,12,
448,12,12,12,12,
449,12,7,10.925,11.75,
450,12,3.25,11.125,12,
451,12,12,12,12,
452,12,7,11.5,12,
453,12,12,12,12,
454,12,12,12,12,
455,12,12,12,12,
456,12,12,12,12,
457,12,12,12,12,
458,12,12,12,12,
459,12,12,12,12,
460,12,12,12,12,
461,12,0.5,10.85,12,
462,12,12,12,12,
463,12,6.15,11.415,12,
464,12,5,11.3,12,
465,12,12,12,12,
466,12,7,11.5,12,
467,12,12,12,12,
468,11.75,1.4,10.715,11.75,
469,12,12,12,12,
470,12,6.15,11.365,12,
471,12,12,12,12,
472,12,7,11.5,12,
473,11.75,11.75,11.75,11.75,
474,11.5,11.5,11.5,11.5,
475,12,12,12,12,
476,11.1,2.7,9.805,10.45,
477,9.3,5.4,8.56,9.3,
478,9.3,5.8,8.95,9.3,
479,7.5,7.5,7.5,7.5,
480,12,9.3,9.57,9.3,
481,12,8.4,9.12,8.4,
482,12,10.2,11.28,12,
483,12,11.1,11.82,12,
484,12,8.35,11.115,11.35,
485,12,8.35,11.18,11.35,
486,12,9.4,10.375,10.05,
487,11.5,5,9.99,9.55,
488,11.25,6.05,9.645,11.25,
489,11.5,6.2,10.31,11.5,
490,11.75,0.5,9.725,11.75,
491,12,5.5,11.35,12,
492,11.35,5.5,10.265,11.35,
493,11.35,0.75,9.79,11.35,
494,12,12,12,12,
495,12,6.35,11.435,12,
496,12,12,12,12,
497,12,7,11.5,12,
498,11.75,11.75,11.75,11.75,
499,11.75,7.25,11.3,11.75,
500,11.75,9.5,11.525,11.75,
501,11.75,11.75,11.75,11.75,
502,11.75,11.75,11.75,11.75,
503,12,7,11.5,12,
504,12,7,11.5,12,
505,12,2.75,11.075,12,
506,11.35,7.85,11,11.35,
507,12,12,12,12,
508,12,12,12,12,
509,11.35,7.35,10.55,11.35,
510,11.75,1.4,10.315,11.75,
511,11.75,1.4,10.715,11.75,
512,11.35,7,10.515,11.35,
513,11.5,6.35,10.985,11.5,
514,11.5,6.35,10.985,11.5,
515,12,7,11.5,12,
516,11.1,5.9,9.545,11.1,
517,11.35,7,10.915,11.35,
518,11.5,10.85,10.915,10.85,
519,11.5,10.85,10.915,10.85,
520,9.5,8.55,8.835,8.55,
521,8,3.45,6.685,8,
522,7.65,1.65,6.54,7.65,
523,7,0.5,6.35,7,
524,7,7,7,7,
525,7,7,7,7,
526,8,2.15,6.895,8,
527,7.5,1.65,6.33,7.5,
528,11.15,0.5,6.885,7.15,
529,10.15,1.75,7.27,7.9,
530,9.35,2.45,8.24,9.35,
531,10.25,8.5,9.325,9,
532,10,9,9.4,10,
533,10,9,9.4,9,
534,9.85,7.5,8.915,8.85,
535,10,3.9,9.14,10,
536,11.15,4.15,7.865,8.15,
537,11,8,8.6,8,
538,10.5,9,9.75,9,
539,9.5,6.35,8.515,9.35,
540,9.35,7.3,8.585,9.35,
541,8.7,7.7,8.16,8,
542,8.2,4.25,7.685,7.95,
543,8.2,1.65,6.18,7,
544,9.5,4.4,6.565,4.4,
545,9.5,2.7,7.46,9.5,
546,11.15,2.95,8.075,9.1,
547,10.4,3.3,8.24,8.95,
548,9.05,2,7.595,8.3,
549,9.2,3.25,6.825,7.35,
550,10,8.9,9.34,8.9,
551,9.45,7.85,8.375,8.3,
552,9.6,7.7,8.5,7.9,
553,10.35,6.3,8.825,8.95,
554,10.6,4,7.29,8.1,
555,10.6,4,6.575,6.7,
556,9.05,6.6,6.885,6.6,
557,9.05,5,6.21,9.05,
558,10.5,6.25,8.425,10.5,
559,9.75,4,7.38,6.9,
560,9.65,4.6,7.625,8.7,
561,10,7,8.195,8.05,
562,10.5,4.7,8.26,7.25,
563,12,8.25,10.64,12,
564,12,8.5,10.74,12,
565,11.35,7.9,10.51,10.85,
566,11.35,7.8,10.945,11.35,
567,11.35,10.85,10.9,10.85,
568,9.4,9.4,9.4,9.4,
569,10.6,8.75,8.965,8.75,
570,10.6,7.45,8.535,9,
571,10.95,5.8,8.5,8.1,
572,10.6,6.1,8.64,10.6,
573,11.15,4.5,9.56,11.15,
574,12,5.5,11.35,12,
575,12,12,12,12,
576,12,12,12,12,
577,11.65,11.35,11.38,11.35,
578,11.65,11.35,11.38,11.35,
579,10.35,7.6,9.025,8.25,
580,9.65,3.7,8.59,9.65,
581,8.05,2.45,7.33,8.05,
582,8.3,1,7.355,8.3,
583,7.95,5.5,7.705,7.95,
584,8.5,8.5,8.5,8.5,
585,8.5,3.5,8,8.5,
586,7.95,6,7.71,7.95,
587,7.95,1.65,7.295,7.95,
588,8.5,8.5,8.5,8.5,
589,7.95,7.7,7.925,7.95,
590,8.5,8.5,8.5,8.5,
591,8.5,8.5,8.5,8.5,
592,8.5,5.25,8.175,8.5,
593,8.35,5.25,8.04,8.35,
594,8.5,8.5,8.5,8.5,
595,8.5,8.5,8.5,8.5,
596,8.5,8.5,8.5,8.5,
597,8.25,5.9,8.015,8.25,
598,8.5,0.5,7.7,8.5,
599,7.4,0.5,6.445,7.4,
600,8.2,7.7,7.95,7.95,
601,8,1.15,7.115,7.75,
602,8.35,1.5,6.22,7.6,
603,8,1.75,6.485,7.25,
604,8.5,5.25,7.725,8.5,
605,8.5,0.5,7.45,8.5,
606,7.75,6.15,7.435,7.75,
607,8.5,8.5,8.5,8.5,
608,8.3,7.65,7.745,7.65,
609,8.2,4.15,6.495,4.95,
610,8.65,4.1,7.69,8.65,
611,8.85,1.95,7.715,8.85,
612,9.5,9.5,9.5,9.5,
613,9.5,9.5,9.5,9.5,
614,8.85,6,8.38,8.85,
615,9.5,9.5,9.5,9.5,
616,8.85,8.85,8.85,8.85,
617,8.75,2.75,8.125,8.75,
618,8.85,8.85,8.85,8.85,
619,9.5,9.5,9.5,9.5,
620,9.75,6.35,9.41,9.75,
621,8.85,7,8.665,8.85,
622,9.5,0.8,8.63,9.5,
623,9.65,5.65,8.9,9.65,
624,9.75,6.15,9.39,9.75,
625,9.4,3.55,8.5,9.4,
626,9.1,1.15,8.305,9.1,
627,9.5,9.5,9.5,9.5,
628,8.9,1.15,8.125,8.9,
629,9.1,5.25,8.715,9.1,
630,9.5,8.2,9.24,9.5,
631,9.15,1.3,8.365,9.15,
632,9.15,3.85,8.62,9.15,
633,9.1,5.8,8.295,9.1,
634,10,9.5,9.9,10,
635,10,5.2,9.42,10,
636,7.65,6.35,7.455,7.65,
637,8.2,7.55,8.135,8.2,
638,8.1,7,7.99,8.1,
639,8.2,7,8.08,8.2,
640,6.25,6.25,6.25,6.25,
641,8.6,4.9,7.71,7.95,
642,9.5,3.75,7.625,9.5,
643,9.5,5.7,8.99,9.5,
644,9.5,9.5,9.5,9.5,
645,9.5,9.5,9.5,9.5,
646,9.15,3,8.535,9.15,
647,8.9,6.15,8.595,8.9,
648,8.55,3.25,7.745,8.55,
649,8.9,5.8,8.59,8.9,
650,9.5,9.5,9.5,9.5,
651,8.85,8.85,8.85,8.85,
652,8.5,6.15,8.265,8.5,
653,10,0.8,8.71,10,
654,9.75,6.55,9.155,9.75,
655,9.1,2.75,8.215,9.1,
656,9.5,9.5,9.5,9.5,
657,8.6,5,8.24,8.6,
658,8.2,1.15,7.495,8.2,
659,7.45,0.5,6.355,6.95,
660,6.15,5.25,5.86,5.65,
661,7.55,7.55,7.55,7.55,
662,6.9,3,6.51,6.9,
663,4.95,3.9,4.845,4.95,
664,4.3,4.3,4.3,4.3,
665,5.3,1.45,4.53,5.3,
666,6.2,2.45,5.4,6.2,
667,5.3,1.8,3.985,4.4,
668,6.55,3,5.725,5.6,
669,6.55,1.7,5.69,6.55,
670,6.25,6.25,6.25,6.25,
671,5.35,1.3,4.945,5.35,
672,4.95,4.95,4.95,4.95,
673,4.55,2.4,4.16,4.55,
674,7.85,5.6,6.15,6.25,
675,7.55,5.6,7.295,7.55,
676,8.85,8.2,8.265,8.2,
677,8.5,3.3,7.005,6.25,
678,8.7,3.95,7.545,7.85,
679,9.1,1.15,6.745,9.1,
680,8.85,8.2,8.72,8.85,
681,8.45,0.75,7.05,8.45,
682,11.5,1.8,8.45,8.9,
683,10.7,4.55,8.555,9.25,
684,10.85,6.8,9.39,9.5,
685,10.2,6.8,9.22,9.5,
686,10.05,5.7,8.93,9.75,
687,9.75,2.45,7.465,9.75,
688,9.25,2.7,7.42,9.25,
689,8.9,3.1,7.865,8.85,
690,9.5,3.75,8.055,9.5,
691,11.35,4.95,8.41,8.85,
692,11.1,1.8,7.115,6.35,
693,10.95,6.6,8.28,9.8,
694,11.15,5.55,9.505,11.15,
695,11.5,5.65,10.72,11.5,
696,12,7.5,11.55,12,
697,11.35,6.2,10.37,10.85,
698,12,12,12,12,
699,12,12,12,12,
700,12,12,12,12,
701,12,12,12,12,
702,11.75,11.5,11.725,11.75,
703,11.25,11.25,11.25,11.25,
704,11.5,11.5,11.5,11.5,
705,12,12,12,12,
706,12,12,12,12,
707,12,12,12,12,
708,11.35,11.1,11.125,11.1,
709,10.05,1.15,8.155,8.4,
710,9.4,6.35,7.625,7.85,
711,9.85,3.9,8.38,9.85,
712,12,12,12,12,
713,11.35,11.35,11.35,11.35,
714,12,12,12,12,
715,12,12,12,12,
716,11.35,10.6,11.175,11.35,
717,11.35,10.85,11.3,11.35,
718,12,9.25,11.675,12,
719,12,9.25,11.4,12,
720,12,12,12,12,
721,12,12,12,12,
722,12,4.8,11.28,12,
723,12,12,12,12,
724,11.35,11.35,11.35,11.35,
725,10.7,1.25,9.73,10.7,
726,11.35,3.4,10.555,11.35,
727,12,12,12,12,
728,11.5,11.35,11.365,11.35,
729,10.5,10.05,10.185,10.05,
730,8.5,7.6,8.23,8.5,
731,11.1,6.95,8.115,8,
732,11.1,5.8,9.01,8.5,
733,11.1,8.35,9.45,8.35,
734,11.1,9.15,10.53,11.1,
735,12,7.45,11.2,12,
736,11.4,10.75,11.22,11.4,
737,12,12,12,12,
738,12,12,12,12,
739,10.2,4.4,9.22,10.2,
740,12,11.5,11.55,11.5,
741,12,10.5,10.85,10.5,
742,12,9.5,10.55,9.5,
743,12,8.5,10.55,10.5,
744,11.5,1.3,9.155,9.5,
745,12,8,11.2,12,
746,12,12,12,12,
747,12,12,12,12,
748,12,12,12,12,
749,11.35,10.85,10.9,10.85,
750,11.35,10.85,10.9,10.85,
