230,1,1,1,1,
231,0.9,0.45,0.815,0.9,
232,1,0.05,0.9,1,
233,1,0.5,0.95,1,
234,1,1,1,1,
235,1,1,1,1,
236,0.95,0.95,0.95,0.95,
237,0.95,0.95,0.95,0.95,
238,0.95,0.95,0.95,0.95,
239,0.8,0.45,0.76,0.8,
240,0.75,0,0.675,0.75,
241,0.8,0.35,0.735,0.8,
242,0.75,0.5,0.725,0.75,
243,0.85,0.35,0.8,0.85,
244,0.8,0.3,0.75,0.8,
245,0.85,0.5,0.815,0.85,
246,0.75,0.05,0.62,0.75,
247,0.7,0.7,0.7,0.7,
248,1,0.5,0.695,1,
249,1,0.15,0.72,1,
250,1,0.6,0.84,1,
251,1,1,1,1,
252,0.9,0.9,0.9,0.9,
253,0.9,0.9,0.9,0.9,
254,0.85,0.65,0.8,0.85,
255,0.7,0.7,0.7,0.7,
256,0.6,0.6,0.6,0.6,
257,0.6,0.6,0.6,0.6,
258,0.55,0.55,0.55,0.55,
259,0.65,0.65,0.65,0.65,
260,0.7,0.7,0.7,0.7,
261,0.7,0.7,0.7,0.7,
262,0.7,0.7,0.7,0.7,
263,0.6,0.6,0.6,0.6,
264,0.6,0.6,0.6,0.6,
265,0.7,0.45,0.635,0.7,
266,0.95,0.65,0.68,0.65,
267,1,0.7,0.85,0.7,
268,0.95,0.65,0.77,0.65,
269,0.95,0.6,0.81,0.95,
270,0.9,0.05,0.73,0.9,
271,1,1,1,1,
272,1,0.5,0.9,1,
273,0.95,0.5,0.86,0.95,
274,0.95,0.5,0.815,0.95,
275,0.95,0,0.775,0.95,
276,0.95,0.5,0.905,0.95,
277,0.95,0.5,0.905,0.95,
278,0.9,0.9,0.9,0.9,
279,0.8,0.45,0.735,0.8,
280,0.85,0.85,0.85,0.85,
281,0.95,0.55,0.905,0.95,
282,0.95,0.05,0.815,0.95,
283,1,0.1,0.87,1,
284,1,0.05,0.905,1,
285,0.9,0,0.8,0.9,
286,1,0.5,0.95,1,
287,1,1,1,1,
288,1,1,1,1,
289,1,0.5,0.95,1,
290,1,1,1,1,
291,1,1,1,1,
292,1,0.9,0.99,1,
293,1,0.85,0.985,1,
294,1,1,1,1,
295,1,1,1,1,
296,1,0.5,0.95,1,
297,1,0.05,0.86,1,
298,1,0.05,0.905,1,
299,1,1,1,1,
300,1,1,1,1,
301,0.95,0.5,0.905,0.95,
302,1,1,1,1,
303,1,1,1,1,
304,1,1,1,1,
305,1,1,1,1,
306,1,1,1,1,
307,1,1,1,1,
308,1,1,1,1,
309,1,1,1,1,
310,0.95,0.55,0.91,0.95,
311,1,1,1,1,
312,1,0.5,0.95,1,
313,1,1,1,1,
314,1,1,1,1,
315,0.9,0.5,0.86,0.9,
316,1,0.55,0.915,0.95,
317,1,0.5,0.92,0.95,
318,1,0.5,0.89,0.95,
319,1,0.55,0.895,1,
320,1,1,1,1,
321,0.9,0.05,0.77,0.9,
322,1,0.5,0.95,1,
323,1,0.5,0.935,1,
324,1,1,1,1,
325,1,1,1,1,
326,1,1,1,1,
327,1,1,1,1,
328,1,0.5,0.95,1,
329,1,1,1,1,
330,0.95,0.5,0.905,0.95,
331,1,1,1,1,
332,1,1,1,1,
333,0.95,0,0.855,0.95,
334,0.95,0,0.855,0.95,
335,1,1,1,1,
336,1,0.75,0.975,1,
337,0.95,0.95,0.95,0.95,
338,0.95,0.1,0.755,0.95,
339,0.9,0.55,0.865,0.9,
340,0.9,0.6,0.87,0.9,
341,0.95,0.65,0.92,0.95,
342,0.95,0.6,0.885,0.95,
343,1,1,1,1,
344,1,0.95,0.995,1,
345,0.95,0.05,0.86,0.95,
346,0.9,0.05,0.775,0.9,
347,1,0.1,0.86,1,
348,1,0.5,0.9,1,
349,1,0.5,0.95,1,
350,0.95,0.5,0.85,0.95,
351,1,0.5,0.95,1,
352,1,0.05,0.86,1,
353,1,1,1,1,
354,0.95,0.1,0.865,0.95,
355,0.95,0.55,0.91,0.95,
356,0.95,0.55,0.905,0.95,
357,0.95,0.5,0.905,0.95,
358,1,0.95,0.955,1,
359,1,1,1,1,
360,0.95,0.7,0.925,0.95,
361,1,1,1,1,
362,1,1,1,1,
363,1,1,1,1,
364,1,1,1,1,
365,1,0.75,0.975,1,
366,1,0.7,0.945,0.95,
367,1,0.85,0.96,1,
368,0.9,0.05,0.815,0.9,
369,1,1,1,1,
370,1,0.95,0.995,1,
371,1,1,1,1,
372,1,0.95,0.995,1,
373,1,0.4,0.935,1,
374,1,1,1,1,
375,1,1,1,1,
376,1,1,1,1,
377,1,1,1,1,
378,1,0.5,0.9,1,
379,1,0.5,0.9,1,
380,0.95,0.45,0.855,0.95,
381,1,0.5,0.95,1,
382,1,0.7,0.965,1,
383,1,0.4,0.94,1,
384,1,0.85,0.985,1,
385,1,1,1,1,
386,1,1,1,1,
387,1,1,1,1,
388,1,0.55,0.91,1,
389,1,1,1,1,
390,1,0.5,0.9,1,
391,1,0.5,0.95,1,
392,1,0.55,0.95,1,
393,1,0.85,0.965,1,
394,1,1,1,1,
395,1,1,1,1,
396,1,1,1,1,
397,1,1,1,1,
398,1,0.05,0.905,1,
399,1,0.55,0.955,1,
400,0.95,0.05,0.815,0.95,
401,0.95,0.05,0.86,0.95,
402,0.95,0.5,0.905,0.95,
403,1,0.15,0.845,1,
404,1,0.55,0.955,1,
405,1,1,1,1,
406,1,0.05,0.905,1,
407,1,1,1,1,
408,0.95,0.1,0.745,0.95,
409,0.95,0.5,0.85,0.9,
410,1,1,1,1,
411,1,1,1,1,
412,1,1,1,1,
413,1,0.5,0.95,1,
414,1,1,1,1,
415,1,0.5,0.9,1,
416,1,0.5,0.95,1,
417,1,1,1,1,
418,1,1,1,1,
419,1,1,1,1,
420,1,0.05,0.905,1,
421,1,1,1,1,
422,1,0.1,0.91,1,
423,1,0.05,0.905,1,
424,1,0.05,0.815,1,
425,1,0.55,0.91,1,
426,1,0.5,0.95,1,
427,1,1,1,1,
428,1,0,0.9,1,
429,1,1,1,1,
430,0.95,0,0.855,0.95,
431,1,0.55,0.955,1,
432,1,1,1,1,
433,1,0.5,0.95,1,
434,0.95,0,0.855,0.95,
435,0.95,0,0.855,0.95,
436,1,1,1,1,
437,1,1,1,1,
438,1,1,1,1,
439,1,1,1,1,
440,1,0.05,0.905,1,
441,1,0.55,0.955,1,
442,1,1,1,1,
443,1,0.55,0.91,1,
444,1,0.55,0.955,1,
445,1,0.55,0.955,1,
446,1,0.95,0.995,1,
447,1,0.5,0.95,1,
448,1,1,1,1,
449,1,1,1,1,
450,1,0.5,0.95,1,
451,1,0.55,0.955,1,
452,0.95,0,0.855,0.95,
453,1,0.55,0.91,1,
454,1,1,1,1,
455,1,0.05,0.905,1,
456,1,1,1,1,
457,1,1,1,1,
458,1,1,1,1,
459,1,0.2,0.905,1,
460,1,1,1,1,
461,1,0.55,0.955,1,
462,1,1,1,1,
463,1,1,1,1,
464,1,1,1,1,
465,1,1,1,1,
466,1,1,1,1,
467,1,0.55,0.955,1,
468,1,0.55,0.955,1,
469,1,1,1,1,
470,1,0.45,0.89,0.95,
471,1,1,1,1,
472,1,0.75,0.975,1,
473,1,1,1,1,
474,1,1,1,1,
475,1,0.05,0.905,1,
476,1,0.05,0.905,1,
477,1,1,1,1,
478,1,1,1,1,
479,1,1,1,1,
480,0.95,0.5,0.905,0.95,
481,0.95,0.1,0.825,0.95,
482,1,1,1,1,
483,1,1,1,1,
484,1,1,1,1,
485,1,1,1,1,
486,1,1,1,1,
487,1,0.45,0.945,1,
488,1,1,1,1,
489,1,1,1,1,
490,1,0.05,0.86,1,
491,1,0.5,0.95,1,
492,1,1,1,1,
493,1,1,1,1,
494,1,0.55,0.955,1,
495,1,0.05,0.905,1,
496,1,0.55,0.955,1,
497,1,0.55,0.955,1,
498,1,1,1,1,
499,1,1,1,1,
500,1,0.55,0.925,0.95,
501,1,1,1,1,
502,1,1,1,1,
503,1,1,1,1,
504,1,0.55,0.955,1,
505,1,1,1,1,
506,1,1,1,1,
507,1,0.05,0.905,1,
508,1,0.5,0.95,1,
509,1,0.5,0.95,1,
510,0.95,0,0.855,0.95,
511,1,1,1,1,
512,1,0.1,0.84,0.95,
513,1,0.65,0.965,1,
514,1,1,1,1,
515,1,1,1,1,
516,0.95,0,0.855,0.95,
517,1,0.5,0.93,1,
518,1,0.5,0.95,1,
519,0.95,0,0.855,0.95,
520,1,0.55,0.955,1,
521,1,1,1,1,
522,1,1,1,1,
523,1,0.05,0.905,1,
524,1,1,1,1,
525,1,1,1,1,
526,1,1,1,1,
527,1,0.55,0.955,1,
528,1,1,1,1,
529,1,0.45,0.945,1,
530,1,1,1,1,
531,1,1,1,1,
532,0.95,0.55,0.91,0.95,
533,1,0.6,0.96,1,
534,1,1,1,1,
535,1,1,1,1,
536,1,1,1,1,
537,0.9,0.6,0.87,0.9,
538,1,1,1,1,
539,1,1,1,1,
540,1,1,1,1,
541,1,1,1,1,
542,1,1,1,1,
543,1,0.25,0.925,1,
544,1,0.3,0.91,1,
545,1,0.55,0.955,1,
546,1,0.6,0.92,1,
547,1,0.05,0.905,1,
548,1,0.5,0.95,1,
549,1,0.55,0.955,1,
550,1,1,1,1,
551,1,1,1,1,
552,1,1,1,1,
553,1,0.45,0.945,1,
554,1,0.55,0.955,1,
555,1,0.1,0.87,1,
556,1,0.6,0.96,1,
557,1,0.1,0.91,1,
558,1,1,1,1,
559,1,1,1,1,
560,1,1,1,1,
561,1,1,1,1,
562,1,1,1,1,
563,0.9,0.9,0.9,0.9,
564,1,0.55,0.955,1,
565,1,0.95,0.995,1,
566,1,1,1,1,
567,1,0.55,0.955,1,
568,1,1,1,1,
569,1,1,1,1,
570,1,1,1,1,
571,1,0.05,0.905,1,
572,1,1,1,1,
573,1,0.5,0.86,1,
574,1,0.5,0.95,1,
575,1,1,1,1,
576,1,0.5,0.95,1,
577,1,1,1,1,
578,1,1,1,1,
579,1,0.1,0.86,1,
580,1,0.1,0.86,1,
581,1,0.55,0.955,1,
582,1,0.5,0.95,1,
583,1,1,1,1,
584,1,1,1,1,
585,1,0.55,0.955,1,
586,1,1,1,1,
587,1,1,1,1,
588,1,0.55,0.955,1,
589,1,1,1,1,
590,1,0.05,0.905,1,
591,1,0.55,0.955,1,
592,0.9,0.45,0.82,0.9,
593,1,0.05,0.905,1,
594,1,0.55,0.955,1,
595,1,1,1,1,
596,1,1,1,1,
597,1,1,1,1,
598,1,1,1,1,
599,1,0.55,0.955,1,
600,1,0,0.9,1,
601,1,1,1,1,
602,1,1,1,1,
603,1,0.05,0.905,1,
604,1,1,1,1,
605,1,1,1,1,
606,0.95,0.45,0.855,0.95,
607,0.95,0.5,0.905,0.95,
608,1,1,1,1,
609,1,1,1,1,
610,0.95,0.05,0.82,0.95,
611,0.95,0,0.855,0.95,
612,1,1,1,1,
613,0.95,0.05,0.785,0.95,
614,1,0,0.855,1,
615,1,1,1,1,
616,0.9,0,0.76,0.9,
617,0.95,0.45,0.83,0.95,
618,0.95,0.45,0.81,0.95,
619,1,0.25,0.825,0.75,
620,1,0.6,0.92,1,
621,1,0.55,0.955,1,
622,1,0.55,0.955,1,
623,1,0.55,0.955,1,
624,1,0.05,0.905,1,
625,1,0.05,0.905,1,
626,1,1,1,1,
627,1,0.05,0.905,1,
628,1,1,1,1,
629,0.95,0.5,0.905,0.95,
630,1,0.6,0.92,1,
631,1,0.55,0.955,1,
632,1,0.15,0.88,1,
633,1,0.85,0.97,1,
634,1,1,1,1,
635,1,1,1,1,
636,1,1,1,1,
637,0.95,0.4,0.895,0.95,
638,1,1,1,1,
639,1,1,1,1,
640,1,1,1,1,
641,1,1,1,1,
642,1,0.5,0.95,1,
643,1,1,1,1,
644,1,1,1,1,
645,1,0.85,0.985,1,
646,1,0.85,0.97,1,
647,1,0.8,0.98,1,
648,1,1,1,1,
649,1,1,1,1,
650,1,1,1,1,
651,1,1,1,1,
652,1,0.9,0.99,1,
653,1,1,1,1,
654,1,0.45,0.905,0.95,
655,0.95,0.3,0.865,0.95,
656,0.95,0.35,0.89,0.95,
657,1,1,1,1,
658,1,1,1,1,
659,1,1,1,1,
660,1,1,1,1,
661,1,1,1,1,
662,1,0.55,0.955,1,
663,1,1,1,1,
664,1,1,1,1,
665,0.95,0.05,0.86,0.95,
666,1,1,1,1,
667,1,1,1,1,
668,1,0.05,0.905,1,
669,1,1,1,1,
670,1,1,1,1,
671,1,0.65,0.945,1,
672,1,0.5,0.95,1,
673,1,0.45,0.945,1,
674,1,0.45,0.905,1,
675,1,1,1,1,
676,1,1,1,1,
677,0.95,0.55,0.82,0.95,
678,0.95,0.65,0.845,0.95,
679,1,0.15,0.88,1,
680,1,0.1,0.82,1,
681,1,1,1,1,
682,1,0.5,0.95,1,
683,1,1,1,1,
684,1,1,1,1,
685,1,1,1,1,
686,1,0.45,0.9,1,
687,1,0.5,0.95,1,
688,1,0.55,0.955,1,
689,1,1,1,1,
690,1,1,1,1,
691,1,1,1,1,
692,1,1,1,1,
693,1,1,1,1,
694,1,1,1,1,
695,1,1,1,1,
696,1,1,1,1,
697,1,1,1,1,
698,0.95,0.2,0.875,0.95,
699,1,0.1,0.91,1,
700,1,1,1,1,
701,1,1,1,1,
702,1,1,1,1,
703,1,1,1,1,
704,1,0.05,0.905,1,
705,1,0.5,0.95,1,
706,0.9,0.1,0.74,0.9,
707,0.95,0.2,0.875,0.95,
708,0.95,0.1,0.865,0.95,
709,1,1,1,1,
710,1,0.6,0.96,1,
711,1,1,1,1,
712,1,0.6,0.96,1,
713,1,0.55,0.955,1,
714,1,1,1,1,
715,1,1,1,1,
716,1,1,1,1,
717,0.95,0,0.855,0.95,
718,1,1,1,1,
719,1,0.2,0.805,1,
720,1,0.25,0.89,1,
721,1,0.05,0.905,1,
722,0.95,0.1,0.82,0.95,
723,1,0.6,0.96,1,
724,0.95,0.4,0.85,0.95,
725,1,0.7,0.97,1,
726,0.95,0.45,0.875,0.95,
727,1,0.85,0.97,1,
728,1,1,1,1,
729,1,1,1,1,
730,0.95,0.35,0.84,0.95,
731,0.9,0.35,0.775,0.9,
732,0.95,0.3,0.845,0.95,
733,1,1,1,1,
734,1,1,1,1,
735,1,0.6,0.96,1,
736,1,1,1,1,
737,1,1,1,1,
738,1,0.65,0.965,1,
739,1,0.05,0.905,1,
740,1,1,1,1,
741,1,1,1,1,
742,1,1,1,1,
743,1,1,1,1,
744,1,1,1,1,
745,1,0.1,0.87,1,
746,1,1,1,1,
747,1,0.6,0.92,1,
748,1,0.5,0.95,1,
749,1,1,1,1,
750,1,1,1,1,
